temp_c,hum_pct,gas_ppm,temp_class,temp_membership,hum_class,hum_membership,gas_class,gas_membership,confidence
6.4,54.6,741,0,0.7866666666666667,2,0.46000000000000013,4,0.6777777777777778,4.0
6.4,54.5,734,0,0.7866666666666667,2,0.45,4,0.6,4.0
6.4,54.6,738,0,0.7866666666666667,2,0.46000000000000013,4,0.6444444444444445,4.0
6.3,54.6,738,0,0.7899999999999999,2,0.46000000000000013,4,0.6444444444444445,4.0
6.4,54.5,736,0,0.7866666666666667,2,0.45,4,0.6222222222222222,4.0
6.3,54.5,736,0,0.7899999999999999,2,0.45,4,0.6222222222222222,4.0
6.4,54.6,751,0,0.7866666666666667,2,0.46000000000000013,4,0.7888888888888889,4.0
6.3,54.6,738,0,0.7899999999999999,2,0.46000000000000013,4,0.6444444444444445,4.0
6.3,54.5,740,0,0.7899999999999999,2,0.45,4,0.6666666666666666,4.0
6.3,54.6,737,0,0.7899999999999999,2,0.46000000000000013,4,0.6333333333333333,4.0
6.3,54.6,742,0,0.7899999999999999,2,0.46000000000000013,4,0.6888888888888889,4.0
6.3,54.6,741,0,0.7899999999999999,2,0.46000000000000013,4,0.6777777777777778,4.0
6.3,54.6,749,0,0.7899999999999999,2,0.46000000000000013,4,0.7666666666666667,4.0
6.3,54.6,749,0,0.7899999999999999,2,0.46000000000000013,4,0.7666666666666667,4.0
6.3,54.6,754,0,0.7899999999999999,2,0.46000000000000013,4,0.8222222222222222,4.0
6.3,54.7,750,0,0.7899999999999999,2,0.4700000000000003,4,0.7777777777777778,4.0
6.3,54.7,755,0,0.7899999999999999,2,0.4700000000000003,4,0.8333333333333334,4.0
6.3,54.7,751,0,0.7899999999999999,2,0.4700000000000003,4,0.7888888888888889,4.0
6.3,54.7,762,0,0.7899999999999999,2,0.4700000000000003,4,0.9111111111111111,4.0
6.3,54.7,759,0,0.7899999999999999,2,0.4700000000000003,4,0.8777777777777778,4.0
6.3,54.7,763,0,0.7899999999999999,2,0.4700000000000003,4,0.9222222222222223,4.0
6.3,54.7,765,0,0.7899999999999999,2,0.4700000000000003,4,0.9444444444444444,4.0
6.3,54.7,769,0,0.7899999999999999,2,0.4700000000000003,4,0.9888888888888889,4.0
6.3,54.7,781,0,0.7899999999999999,2,0.4700000000000003,4,1.0,4.0
6.3,54.8,782,0,0.7899999999999999,2,0.4799999999999997,4,1.0,4.0
6.3,54.8,780,0,0.7899999999999999,2,0.4799999999999997,4,1.0,4.0
6.3,54.9,783,0,0.7899999999999999,2,0.4899999999999999,4,1.0,4.0
6.3,54.9,780,0,0.7899999999999999,2,0.4899999999999999,4,1.0,4.0
6.3,54.9,784,0,0.7899999999999999,2,0.4899999999999999,4,1.0,4.0
6.3,54.9,782,0,0.7899999999999999,2,0.4899999999999999,4,1.0,4.0
6.3,54.9,788,0,0.7899999999999999,2,0.4899999999999999,4,1.0,4.0
6.3,54.9,788,0,0.7899999999999999,2,0.4899999999999999,4,1.0,4.0
6.3,54.9,783,0,0.7899999999999999,2,0.4899999999999999,4,1.0,4.0
6.3,55.0,788,0,0.7899999999999999,2,0.5,4,1.0,4.0
6.3,55.0,791,0,0.7899999999999999,2,0.5,4,1.0,4.0
6.3,55.0,795,0,0.7899999999999999,2,0.5,4,1.0,4.0
6.3,55.0,792,0,0.7899999999999999,2,0.5,4,1.0,4.0
6.3,55.0,794,0,0.7899999999999999,2,0.5,4,1.0,4.0
6.3,55.0,791,0,0.7899999999999999,2,0.5,4,1.0,4.0
6.3,55.1,798,0,0.7899999999999999,2,0.5100000000000001,4,1.0,4.0
6.3,55.0,796,0,0.7899999999999999,2,0.5,4,1.0,4.0
6.3,55.1,789,0,0.7899999999999999,2,0.5100000000000001,4,1.0,4.0
6.3,55.1,793,0,0.7899999999999999,2,0.5100000000000001,4,1.0,4.0
6.3,55.0,782,0,0.7899999999999999,2,0.5,4,1.0,4.0
6.3,55.0,792,0,0.7899999999999999,2,0.5,4,1.0,4.0
6.3,55.0,788,0,0.7899999999999999,2,0.5,4,1.0,4.0
