temp_c,hum_pct,gas_ppm,temp_class,temp_membership,hum_class,hum_membership,gas_class,gas_membership,confidence
4.1,60.7,561,0,0.8633333333333333,2,0.8599999999999994,1,0.39,2.109261439447453
4.1,60.7,559,0,0.8633333333333333,2,0.8599999999999994,1,0.41,1.99247311827957
4.1,60.8,564,0,0.8633333333333333,2,0.8400000000000005,1,0.36,2.3317298797409807
4.1,60.8,564,0,0.8633333333333333,2,0.8400000000000005,1,0.36,2.3317298797409807
4.1,60.8,558,0,0.8633333333333333,2,0.8400000000000005,1,0.42,1.991304347826087
4.1,60.9,565,0,0.8633333333333333,2,0.8200000000000003,1,0.35,2.3803537925489144
4.1,60.8,565,0,0.8633333333333333,2,0.8400000000000005,1,0.35,2.3815482502651113
4.1,60.8,560,0,0.8633333333333333,2,0.8400000000000005,1,0.4,1.991304347826087
4.1,60.9,576,0,0.8633333333333333,2,0.8200000000000003,2,0.9866666666666667,2.633588150979455
4.1,60.9,561,0,0.8633333333333333,2,0.8200000000000003,1,0.39,2.106898211277773
4.1,60.9,558,0,0.8633333333333333,2,0.8200000000000003,1,0.42,1.9901098901098901
4.1,60.9,560,0,0.8633333333333333,2,0.8200000000000003,1,0.4,1.9901098901098901
4.1,60.9,575,0,0.8633333333333333,2,0.8200000000000003,2,1.0,2.63010989010989
4.1,61.0,558,0,0.8633333333333333,2,0.8,1,0.42,1.988888888888889
4.1,61.0,558,0,0.8633333333333333,2,0.8,1,0.42,1.988888888888889
4.1,61.0,557,0,0.8633333333333333,2,0.8,1,0.43,1.988888888888889
4.1,61.0,559,0,0.8633333333333333,2,0.8,1,0.41,1.988888888888889
4.1,61.0,556,0,0.8633333333333333,2,0.8,1,0.44,1.988888888888889
4.1,61.0,570,0,0.8633333333333333,2,0.8,2,0.6666666666666666,2.5406130268199236
4.1,61.0,565,0,0.8633333333333333,2,0.8,1,0.35,2.379132791327913
4.1,61.1,562,0,0.8633333333333333,2,0.7799999999999997,1,0.38,2.1954326572304104
4.1,61.1,564,0,0.8633333333333333,2,0.7799999999999997,1,0.36,2.3280659813530957
4.1,61.1,562,0,0.8633333333333333,2,0.7799999999999997,1,0.38,2.1954326572304104
4.1,61.1,562,0,0.8633333333333333,2,0.7799999999999997,1,0.38,2.1954326572304104
4.1,61.2,563,0,0.8633333333333333,2,0.7599999999999995,1,0.37,2.2670653907496012
4.1,61.2,565,0,0.8633333333333333,2,0.7599999999999995,1,0.35,2.3766075388026606
4.1,61.2,561,0,0.8633333333333333,2,0.7599999999999995,1,0.39,2.1031519575315194
4.1,61.2,567,0,0.8633333333333333,2,0.7599999999999995,2,0.4666666666666667,2.454982883225561
4.1,61.2,576,0,0.8633333333333333,2,0.7599999999999995,2,0.9866666666666667,2.6298418972332014
4.1,61.2,569,0,0.8633333333333333,2,0.7599999999999995,2,0.6,2.513836163836164
4.1,61.2,570,0,0.8633333333333333,2,0.7599999999999995,2,0.6666666666666666,2.538087774294671
4.1,61.2,569,0,0.8633333333333333,2,0.7599999999999995,2,0.6,2.513836163836164
4.1,61.3,567,0,0.8633333333333333,2,0.7400000000000005,2,0.4666666666666667,2.4536767181262924
4.1,61.2,579,0,0.8633333333333333,2,0.7599999999999995,2,0.9466666666666667,2.641118679591302
4.1,61.3,570,0,0.8633333333333333,2,0.7400000000000005,2,0.6666666666666666,2.5367816091954025
4.1,61.2,575,0,0.8633333333333333,2,0.7599999999999995,2,1.0,2.626363636363636
4.1,61.2,570,0,0.8633333333333333,2,0.7599999999999995,2,0.6666666666666666,2.538087774294671
4.1,61.3,580,0,0.8633333333333333,2,0.7400000000000005,2,0.9333333333333333,2.643881000676133
4.1,61.2,571,0,0.8633333333333333,2,0.7599999999999995,2,0.7333333333333333,2.559653538643767
4.1,61.2,576,0,0.8633333333333333,2,0.7599999999999995,2,0.9866666666666667,2.6298418972332014
4.1,61.3,574,0,0.8633333333333333,2,0.7400000000000005,2,0.9333333333333333,2.6107557952867144
4.1,61.3,571,0,0.8633333333333333,2,0.7400000000000005,2,0.7333333333333333,2.5583473735444984
4.1,61.3,570,0,0.8633333333333333,2,0.7400000000000005,2,0.6666666666666666,2.5367816091954025
4.1,61.2,570,0,0.8633333333333333,2,0.7599999999999995,2,0.6666666666666666,2.538087774294671
4.1,61.3,575,0,0.8633333333333333,2,0.7400000000000005,2,1.0,2.6250574712643675
4.1,61.3,573,0,0.8633333333333333,2,0.7400000000000005,2,0.8666666666666667,2.5950281457511717
4.1,61.2,571,0,0.8633333333333333,2,0.7599999999999995,2,0.7333333333333333,2.559653538643767
4.1,61.2,574,0,0.8633333333333333,2,0.7599999999999995,2,0.9333333333333333,2.612061960385983
4.2,61.3,569,0,0.86,2,0.7400000000000005,2,0.6,2.5125299987368956
4.2,61.3,568,0,0.86,2,0.7400000000000005,2,0.5333333333333333,2.4850574712643683
4.2,61.3,584,0,0.86,2,0.7400000000000005,2,0.88,2.6619805481874446
4.2,61.3,567,0,0.86,2,0.7400000000000005,2,0.4666666666666667,2.4536767181262924
4.2,61.3,569,0,0.86,2,0.7400000000000005,2,0.6,2.5125299987368956
4.2,61.3,571,0,0.86,2,0.7400000000000005,2,0.7333333333333333,2.5583473735444984
4.2,61.3,566,0,0.86,2,0.7400000000000005,2,0.4,2.4174899036968003
4.2,61.3,574,0,0.86,2,0.7400000000000005,2,0.9333333333333333,2.6107557952867144
4.2,61.3,566,0,0.86,2,0.7400000000000005,2,0.4,2.4174899036968003
4.2,61.2,571,0,0.86,2,0.7599999999999995,2,0.7333333333333333,2.559653538643767
4.2,61.3,568,0,0.86,2,0.7400000000000005,2,0.5333333333333333,2.4850574712643683
4.2,61.3,571,0,0.86,2,0.7400000000000005,2,0.7333333333333333,2.5583473735444984
4.2,61.2,571,0,0.86,2,0.7599999999999995,2,0.7333333333333333,2.559653538643767
4.2,61.3,573,0,0.86,2,0.7400000000000005,2,0.8666666666666667,2.5950281457511717
4.2,61.3,563,0,0.86,2,0.7400000000000005,1,0.37,2.2657592256503327
4.2,61.3,567,0,0.86,2,0.7400000000000005,2,0.4666666666666667,2.4536767181262924
4.2,61.3,568,0,0.86,2,0.7400000000000005,2,0.5333333333333333,2.4850574712643683
4.2,61.3,567,0,0.86,2,0.7400000000000005,2,0.4666666666666667,2.4536767181262924
4.2,61.3,569,0,0.86,2,0.7400000000000005,2,0.6,2.5125299987368956
4.2,61.3,573,0,0.86,2,0.7400000000000005,2,0.8666666666666667,2.5950281457511717
4.2,61.3,570,0,0.86,2,0.7400000000000005,2,0.6666666666666666,2.5367816091954025
4.2,61.3,570,0,0.86,2,0.7400000000000005,2,0.6666666666666666,2.5367816091954025
4.2,61.3,572,0,0.86,2,0.7400000000000005,2,0.8,2.5776500638569604
4.2,61.3,572,0,0.86,2,0.7400000000000005,2,0.8,2.5776500638569604
4.2,61.3,570,0,0.86,2,0.7400000000000005,2,0.6666666666666666,2.5367816091954025
4.2,61.3,571,0,0.86,2,0.7400000000000005,2,0.7333333333333333,2.5583473735444984
4.2,61.3,569,0,0.86,2,0.7400000000000005,2,0.6,2.5125299987368956
4.2,61.3,580,0,0.86,2,0.7400000000000005,2,0.9333333333333333,2.643881000676133
4.2,61.3,568,0,0.86,2,0.7400000000000005,2,0.5333333333333333,2.4850574712643683
4.2,61.3,570,0,0.86,2,0.7400000000000005,2,0.6666666666666666,2.5367816091954025
4.2,61.3,566,0,0.86,2,0.7400000000000005,2,0.4,2.4174899036968003
4.2,61.3,572,0,0.86,2,0.7400000000000005,2,0.8,2.5776500638569604
4.2,61.3,567,0,0.86,2,0.7400000000000005,2,0.4666666666666667,2.4536767181262924
4.2,61.3,565,0,0.86,2,0.7400000000000005,1,0.35,2.375301373703392
4.2,61.3,566,0,0.86,2,0.7400000000000005,2,0.4,2.4174899036968003
4.2,61.2,564,0,0.86,2,0.7599999999999995,1,0.36,2.32678916827853
4.3,61.3,567,0,0.8566666666666667,2,0.7400000000000005,2,0.4666666666666667,2.4536767181262924
4.2,61.2,566,0,0.86,2,0.7599999999999995,2,0.4,2.418796068796069
4.2,61.2,564,0,0.86,2,0.7599999999999995,1,0.36,2.32678916827853
4.2,61.2,571,0,0.86,2,0.7599999999999995,2,0.7333333333333333,2.559653538643767
4.2,61.2,568,0,0.86,2,0.7599999999999995,2,0.5333333333333333,2.4863636363636368
4.3,61.2,569,0,0.8566666666666667,2,0.7599999999999995,2,0.6,2.513836163836164
4.2,61.2,570,0,0.86,2,0.7599999999999995,2,0.6666666666666666,2.538087774294671
4.2,61.2,567,0,0.86,2,0.7599999999999995,2,0.4666666666666667,2.454982883225561
4.3,61.1,576,0,0.8566666666666667,2,0.7799999999999997,2,0.9866666666666667,2.6311187103077676
4.3,61.1,570,0,0.8566666666666667,2,0.7799999999999997,2,0.6666666666666666,2.539364587369237
4.3,61.2,574,0,0.8566666666666667,2,0.7599999999999995,2,0.9333333333333333,2.612061960385983
4.3,61.1,570,0,0.8566666666666667,2,0.7799999999999997,2,0.6666666666666666,2.539364587369237
4.3,61.2,569,0,0.8566666666666667,2,0.7599999999999995,2,0.6,2.513836163836164
4.3,61.1,572,0,0.8566666666666667,2,0.7799999999999997,2,0.8,2.580233042030795
4.3,61.1,570,0,0.8566666666666667,2,0.7799999999999997,2,0.6666666666666666,2.539364587369237
4.3,61.1,569,0,0.8566666666666667,2,0.7799999999999997,2,0.6,2.5151129769107303
4.3,61.1,584,0,0.8566666666666667,2,0.7799999999999997,2,0.88,2.6645635263612792
4.3,61.1,577,0,0.8566666666666667,2,0.7799999999999997,2,0.9733333333333334,2.634731862180585
4.3,61.1,574,0,0.8566666666666667,2,0.7799999999999997,2,0.9333333333333333,2.613338773460549
4.3,61.1,567,0,0.8566666666666667,2,0.7799999999999997,2,0.4666666666666667,2.456259696300127
4.3,61.1,572,0,0.8566666666666667,2,0.7799999999999997,2,0.8,2.580233042030795
4.3,61.1,582,0,0.8566666666666667,2,0.7799999999999997,2,0.9066666666666666,2.6551251120148898
4.3,61.1,575,0,0.8566666666666667,2,0.7799999999999997,2,1.0,2.627640449438202
4.3,61.1,575,0,0.8566666666666667,2,0.7799999999999997,2,1.0,2.627640449438202
4.3,61.1,571,0,0.8566666666666667,2,0.7799999999999997,2,0.7333333333333333,2.560930351718333
4.3,61.1,571,0,0.8566666666666667,2,0.7799999999999997,2,0.7333333333333333,2.560930351718333
4.3,61.0,578,0,0.8566666666666667,2,0.8,2,0.96,2.6397363465160075
4.3,61.1,578,0,0.8566666666666667,2,0.7799999999999997,2,0.96,2.638487907065321
4.3,61.0,576,0,0.8566666666666667,2,0.8,2,0.9866666666666667,2.632367149758454
4.3,61.1,576,0,0.8566666666666667,2,0.7799999999999997,2,0.9866666666666667,2.6311187103077676
4.3,61.1,582,0,0.8566666666666667,2,0.7799999999999997,2,0.9066666666666666,2.6551251120148898
4.3,61.1,585,0,0.8566666666666667,2,0.7799999999999997,2,0.8666666666666667,2.6696076625529566
4.3,61.1,586,0,0.8566666666666667,2,0.7799999999999997,2,0.8533333333333334,2.6748887715858536
4.3,61.0,580,0,0.8566666666666667,2,0.8,2,0.9333333333333333,2.647712418300654
4.3,61.1,584,0,0.8566666666666667,2,0.7799999999999997,2,0.88,2.6645635263612792
4.3,61.0,589,0,0.8566666666666667,2,0.8,2,0.8133333333333334,2.693582029683113
4.3,61.0,589,0,0.8566666666666667,2,0.8,2,0.8133333333333334,2.693582029683113
4.3,61.0,594,0,0.8566666666666667,2,0.8,2,0.7466666666666667,2.7293847566574843
4.3,61.0,589,0,0.8566666666666667,2,0.8,2,0.8133333333333334,2.693582029683113
4.3,61.0,594,0,0.8566666666666667,2,0.8,2,0.7466666666666667,2.7293847566574843
4.3,61.0,603,0,0.8566666666666667,2,0.8,2,0.6266666666666667,2.788888888888889
4.3,61.0,588,0,0.8566666666666667,2,0.8,2,0.8266666666666667,2.6874804381846635
4.3,61.0,590,0,0.8566666666666667,2,0.8,2,0.8,2.7
4.3,60.9,592,0,0.8566666666666667,2,0.8200000000000003,2,0.7733333333333333,2.7151098901098902
4.3,61.0,595,0,0.8566666666666667,2,0.8,2,0.7333333333333333,2.737825059101655
4.3,60.9,584,0,0.8566666666666667,2,0.8200000000000003,2,0.88,2.667032967032967
4.3,60.9,583,0,0.8566666666666667,2,0.8200000000000003,2,0.8933333333333333,2.662210203589514
4.3,60.9,590,0,0.8566666666666667,2,0.8200000000000003,2,0.8,2.7012210012210014
4.3,60.9,594,0,0.8566666666666667,2,0.8200000000000003,2,0.7466666666666667,2.7306057578784855
4.3,61.0,594,0,0.8566666666666667,2,0.8,2,0.7466666666666667,2.7293847566574843
4.3,61.0,595,0,0.8566666666666667,2,0.8,2,0.7333333333333333,2.737825059101655
4.3,61.0,601,0,0.8566666666666667,2,0.8,2,0.6533333333333333,2.788888888888889
4.3,61.0,599,0,0.8566666666666667,2,0.8,2,0.68,2.7772946859903382
4.3,61.1,609,0,0.8566666666666667,2,0.7799999999999997,2,0.5466666666666666,2.7876404494382028
4.3,61.1,609,0,0.8566666666666667,2,0.7799999999999997,2,0.5466666666666666,2.7876404494382028
4.3,61.0,616,0,0.8566666666666667,2,0.8,2,0.4533333333333333,2.788888888888889
4.3,61.1,616,0,0.8566666666666667,2,0.7799999999999997,2,0.4533333333333333,2.7876404494382028
4.3,61.1,623,0,0.8566666666666667,2,0.7799999999999997,2,0.36,2.7876404494382028
4.3,61.1,622,0,0.8566666666666667,2,0.7799999999999997,2,0.37333333333333335,2.7876404494382028
4.3,61.1,623,0,0.8566666666666667,2,0.7799999999999997,2,0.36,2.7876404494382028
4.3,61.2,628,0,0.8566666666666667,2,0.7599999999999995,2,0.29333333333333333,2.7863636363636366
4.3,61.2,627,0,0.8566666666666667,2,0.7599999999999995,2,0.30666666666666664,2.7863636363636366
4.3,61.1,641,0,0.8566666666666667,2,0.7799999999999997,3,0.275,3.344602474754658
4.3,61.1,632,0,0.8566666666666667,2,0.7799999999999997,2,0.24,2.9255714839209612
4.3,61.1,630,0,0.8566666666666667,2,0.7799999999999997,2,0.26666666666666666,2.7876404494382028
4.3,61.1,631,0,0.8566666666666667,2,0.7799999999999997,2,0.25333333333333335,2.8594967368633517
4.3,61.1,633,0,0.8566666666666667,2,0.7799999999999997,2,0.22666666666666666,2.986535477062512
4.3,61.1,633,0,0.8566666666666667,2,0.7799999999999997,2,0.22666666666666666,2.986535477062512
4.3,61.1,633,0,0.8566666666666667,2,0.7799999999999997,2,0.22666666666666666,2.986535477062512
4.3,61.1,643,0,0.8566666666666667,2,0.7799999999999997,3,0.325,3.4091543936613102
4.3,61.1,633,0,0.8566666666666667,2,0.7799999999999997,2,0.22666666666666666,2.986535477062512
4.3,61.1,632,0,0.8566666666666667,2,0.7799999999999997,2,0.24,2.9255714839209612
4.3,61.1,629,0,0.8566666666666667,2,0.7799999999999997,2,0.28,2.7876404494382028
4.3,61.1,628,0,0.8566666666666667,2,0.7799999999999997,2,0.29333333333333333,2.7876404494382028
4.3,61.1,633,0,0.8566666666666667,2,0.7799999999999997,2,0.22666666666666666,2.986535477062512
4.3,61.1,632,0,0.8566666666666667,2,0.7799999999999997,2,0.24,2.9255714839209612
4.3,61.1,636,0,0.8566666666666667,2,0.7799999999999997,2,0.18666666666666668,3.1440760930025595
4.3,61.1,634,0,0.8566666666666667,2,0.7799999999999997,2,0.21333333333333335,3.042959598374373
4.3,61.1,628,0,0.8566666666666667,2,0.7799999999999997,2,0.29333333333333333,2.7876404494382028
4.3,61.1,645,0,0.8566666666666667,2,0.7799999999999997,3,0.375,3.4668857324570705
4.3,61.1,634,0,0.8566666666666667,2,0.7799999999999997,2,0.21333333333333335,3.042959598374373
4.3,61.1,636,0,0.8566666666666667,2,0.7799999999999997,2,0.18666666666666668,3.1440760930025595
4.3,61.1,640,0,0.8566666666666667,2,0.7799999999999997,3,0.25,3.3093795798729855
4.3,61.2,640,0,0.8566666666666667,2,0.7599999999999995,3,0.25,3.3081027667984193
4.3,61.1,640,0,0.8566666666666667,2,0.7799999999999997,3,0.25,3.3093795798729855
4.3,61.1,644,0,0.8566666666666667,2,0.7799999999999997,3,0.35,3.4388032401358766
4.3,61.1,640,0,0.8566666666666667,2,0.7799999999999997,3,0.25,3.3093795798729855
4.3,61.1,644,0,0.8566666666666667,2,0.7799999999999997,3,0.35,3.4388032401358766
4.3,61.1,642,0,0.8566666666666667,2,0.7799999999999997,3,0.3,3.377804383864432
4.3,61.2,651,0,0.8566666666666667,2,0.7599999999999995,3,0.525,3.5863636363636364
4.3,61.1,647,0,0.8566666666666667,2,0.7799999999999997,3,0.425,3.5188232451371273
4.3,61.2,646,0,0.8566666666666667,2,0.7599999999999995,3,0.4,3.4922459893048123
4.3,61.1,651,0,0.8566666666666667,2,0.7799999999999997,3,0.525,3.5876404494382026
4.3,61.1,646,0,0.8566666666666667,2,0.7799999999999997,3,0.4,3.4935228023793785
4.3,61.1,647,0,0.8566666666666667,2,0.7799999999999997,3,0.425,3.5188232451371273
4.3,61.1,653,0,0.8566666666666667,2,0.7799999999999997,3,0.575,3.5876404494382026
4.3,61.1,643,0,0.8566666666666667,2,0.7799999999999997,3,0.325,3.4091543936613102
4.3,61.1,640,0,0.8566666666666667,2,0.7799999999999997,3,0.25,3.3093795798729855
4.3,61.1,641,0,0.8566666666666667,2,0.7799999999999997,3,0.275,3.344602474754658
4.3,61.1,640,0,0.8566666666666667,2,0.7799999999999997,3,0.25,3.3093795798729855
4.3,61.1,640,0,0.8566666666666667,2,0.7799999999999997,3,0.25,3.3093795798729855
4.3,61.1,638,0,0.8566666666666667,2,0.7799999999999997,3,0.2,3.2320848938826474
4.3,61.1,633,0,0.8566666666666667,2,0.7799999999999997,2,0.22666666666666666,2.986535477062512
4.3,61.1,638,0,0.8566666666666667,2,0.7799999999999997,3,0.2,3.2320848938826474
4.3,61.1,637,0,0.8566666666666667,2,0.7799999999999997,3,0.175,3.1895543250362888
4.3,61.1,634,0,0.8566666666666667,2,0.7799999999999997,2,0.21333333333333335,3.042959598374373
4.3,61.1,637,0,0.8566666666666667,2,0.7799999999999997,3,0.175,3.1895543250362888
4.3,61.1,640,0,0.8566666666666667,2,0.7799999999999997,3,0.25,3.3093795798729855
4.3,61.1,637,0,0.8566666666666667,2,0.7799999999999997,3,0.175,3.1895543250362888
4.3,61.1,643,0,0.8566666666666667,2,0.7799999999999997,3,0.325,3.4091543936613102
4.3,61.2,650,0,0.8566666666666667,2,0.7599999999999995,3,0.5,3.5863636363636364
4.3,61.2,649,0,0.8566666666666667,2,0.7599999999999995,3,0.475,3.5645206329506673
4.3,61.2,642,0,0.8566666666666667,2,0.7599999999999995,3,0.3,3.376527570789866
4.3,61.2,652,0,0.8566666666666667,2,0.7599999999999995,3,0.55,3.5863636363636364
4.3,61.2,648,0,0.8566666666666667,2,0.7599999999999995,3,0.45,3.5416083916083916
4.3,61.2,648,0,0.8566666666666667,2,0.7599999999999995,3,0.45,3.5416083916083916
4.3,61.2,651,0,0.8566666666666667,2,0.7599999999999995,3,0.525,3.5863636363636364
4.3,61.2,660,0,0.8566666666666667,2,0.7599999999999995,3,0.75,3.5863636363636364
4.3,61.2,652,0,0.8566666666666667,2,0.7599999999999995,3,0.55,3.5863636363636364
4.3,61.2,658,0,0.8566666666666667,2,0.7599999999999995,3,0.7,3.5863636363636364
4.3,61.3,655,0,0.8566666666666667,2,0.7400000000000005,3,0.625,3.585057471264368
4.3,61.2,653,0,0.8566666666666667,2,0.7599999999999995,3,0.575,3.5863636363636364
4.3,61.2,655,0,0.8566666666666667,2,0.7599999999999995,3,0.625,3.5863636363636364
4.3,61.2,660,0,0.8566666666666667,2,0.7599999999999995,3,0.75,3.5863636363636364
4.3,61.2,658,0,0.8566666666666667,2,0.7599999999999995,3,0.7,3.5863636363636364
4.3,61.2,658,0,0.8566666666666667,2,0.7599999999999995,3,0.7,3.5863636363636364
4.3,61.2,659,0,0.8566666666666667,2,0.7599999999999995,3,0.725,3.5863636363636364
4.3,61.2,674,0,0.8566666666666667,2,0.7599999999999995,3,0.92,3.5863636363636364
