temp_c,hum_pct,gas_ppm,temp_class,temp_membership,hum_class,hum_membership,gas_class,gas_membership,confidence
4.4,60.1,633,0,0.8533333333333334,2,0.9799999999999998,2,0.22666666666666666,2.548161169708131
4.4,60.1,634,0,0.8533333333333334,2,0.9799999999999998,2,0.21333333333333335,2.5904792606920264
4.4,60.1,636,0,0.8533333333333334,2,0.9799999999999998,2,0.18666666666666668,2.6663166316631663
4.4,60.1,635,0,0.8533333333333334,2,0.9799999999999998,2,0.2,2.6297591297591296
4.4,60.1,631,0,0.8533333333333334,2,0.9799999999999998,2,0.25333333333333335,2.452882114558761
4.4,60.1,640,0,0.8533333333333334,2,0.9799999999999998,3,0.25,2.790294246815986
4.4,60.1,629,0,0.8533333333333334,2,0.9799999999999998,2,0.28,2.398989898989899
4.4,60.1,638,0,0.8533333333333334,2,0.9799999999999998,3,0.2,2.7323232323232323
4.4,60.1,633,0,0.8533333333333334,2,0.9799999999999998,2,0.22666666666666666,2.548161169708131
4.4,60.1,637,0,0.8533333333333334,2,0.9799999999999998,3,0.175,2.7004253056884635
4.4,60.1,631,0,0.8533333333333334,2,0.9799999999999998,2,0.25333333333333335,2.452882114558761
4.4,60.2,633,0,0.8533333333333334,2,0.9599999999999994,2,0.22666666666666666,2.5471304543917013
4.4,60.2,638,0,0.8533333333333334,2,0.9599999999999994,3,0.2,2.7312925170068025
4.4,60.1,633,0,0.8533333333333334,2,0.9799999999999998,2,0.22666666666666666,2.548161169708131
4.4,60.2,639,0,0.8533333333333334,2,0.9599999999999994,3,0.225,2.7611878832250385
4.4,60.2,634,0,0.8533333333333334,2,0.9599999999999994,2,0.21333333333333335,2.5894485453755967
4.4,60.2,631,0,0.8533333333333334,2,0.9599999999999994,2,0.25333333333333335,2.451851399242331
4.4,60.2,629,0,0.8533333333333334,2,0.9599999999999994,2,0.28,2.397959183673469
4.4,60.2,629,0,0.8533333333333334,2,0.9599999999999994,2,0.28,2.397959183673469
4.4,60.2,631,0,0.8533333333333334,2,0.9599999999999994,2,0.25333333333333335,2.451851399242331
4.4,60.2,637,0,0.8533333333333334,2,0.9599999999999994,3,0.175,2.6993945903720338
4.4,60.2,635,0,0.8533333333333334,2,0.9599999999999994,2,0.2,2.6287284144427
4.4,60.2,646,0,0.8533333333333334,2,0.9599999999999994,3,0.4,2.9273709483793513
4.4,60.2,634,0,0.8533333333333334,2,0.9599999999999994,2,0.21333333333333335,2.5894485453755967
4.4,60.2,638,0,0.8533333333333334,2,0.9599999999999994,3,0.2,2.7312925170068025
4.4,60.2,628,0,0.8533333333333334,2,0.9599999999999994,2,0.29333333333333333,2.397959183673469
4.4,60.2,638,0,0.8533333333333334,2,0.9599999999999994,3,0.2,2.7312925170068025
4.4,60.2,632,0,0.8533333333333334,2,0.9599999999999994,2,0.24,2.5014074595355384
4.4,60.2,633,0,0.8533333333333334,2,0.9599999999999994,2,0.22666666666666666,2.5471304543917013
4.4,60.2,636,0,0.8533333333333334,2,0.9599999999999994,2,0.18666666666666668,2.6652859163467366
4.4,60.2,648,0,0.8533333333333334,2,0.9599999999999994,3,0.45,2.9643927501070357
4.4,60.3,638,0,0.8533333333333334,2,0.9400000000000006,3,0.2,2.7302405498281788
4.4,60.2,632,0,0.8533333333333334,2,0.9599999999999994,2,0.24,2.5014074595355384
4.4,60.3,634,0,0.8533333333333334,2,0.9400000000000006,2,0.21333333333333335,2.588396578196973
4.4,60.3,632,0,0.8533333333333334,2,0.9400000000000006,2,0.24,2.5003554923569142
4.4,60.3,637,0,0.8533333333333334,2,0.9400000000000006,3,0.175,2.69834262319341
4.4,60.3,635,0,0.8533333333333334,2,0.9400000000000006,2,0.2,2.627676447264076
4.4,60.2,629,0,0.8533333333333334,2,0.9599999999999994,2,0.28,2.397959183673469
4.4,60.3,639,0,0.8533333333333334,2,0.9400000000000006,3,0.225,2.7601359160464147
4.4,60.3,631,0,0.8533333333333334,2,0.9400000000000006,2,0.25333333333333335,2.4507994320637074
4.5,60.3,645,0,0.85,2,0.9400000000000006,3,0.375,2.9063411787589963
4.4,60.3,628,0,0.8533333333333334,2,0.9400000000000006,2,0.29333333333333333,2.3969072164948453
4.4,60.3,631,0,0.8533333333333334,2,0.9400000000000006,2,0.25333333333333335,2.4507994320637074
4.4,60.3,639,0,0.8533333333333334,2,0.9400000000000006,3,0.225,2.7601359160464147
4.4,60.3,641,0,0.8533333333333334,2,0.9400000000000006,3,0.275,2.814628735482187
4.4,60.3,637,0,0.8533333333333334,2,0.9400000000000006,3,0.175,2.69834262319341
4.5,60.3,628,0,0.85,2,0.9400000000000006,2,0.29333333333333333,2.3969072164948453
4.4,60.3,631,0,0.8533333333333334,2,0.9400000000000006,2,0.25333333333333335,2.4507994320637074
4.4,60.3,633,0,0.8533333333333334,2,0.9400000000000006,2,0.22666666666666666,2.5460784872130775
4.4,60.4,632,0,0.8533333333333334,2,0.9200000000000003,2,0.24,2.4992816091954024
4.4,60.4,639,0,0.8533333333333334,2,0.9200000000000003,3,0.225,2.7590620328849025
4.4,60.4,633,0,0.8533333333333334,2,0.9200000000000003,2,0.22666666666666666,2.5450046040515653
4.4,60.4,631,0,0.8533333333333334,2,0.9200000000000003,2,0.25333333333333335,2.449725548902195
4.5,60.4,630,0,0.85,2,0.9200000000000003,2,0.26666666666666666,2.395833333333333
4.4,60.4,634,0,0.8533333333333334,2,0.9200000000000003,2,0.21333333333333335,2.5873226950354606
4.4,60.4,638,0,0.8533333333333334,2,0.9200000000000003,3,0.2,2.7291666666666665
4.4,60.3,631,0,0.8533333333333334,2,0.9400000000000006,2,0.25333333333333335,2.4507994320637074
4.5,60.3,632,0,0.85,2,0.9400000000000006,2,0.24,2.5003554923569142
4.4,60.4,637,0,0.8533333333333334,2,0.9200000000000003,3,0.175,2.6972687400318978
4.5,60.4,633,0,0.85,2,0.9200000000000003,2,0.22666666666666666,2.5450046040515653
4.5,60.4,639,0,0.85,2,0.9200000000000003,3,0.225,2.7590620328849025
4.5,60.4,634,0,0.85,2,0.9200000000000003,2,0.21333333333333335,2.5873226950354606
4.5,60.4,637,0,0.85,2,0.9200000000000003,3,0.175,2.6972687400318978
4.5,60.4,634,0,0.85,2,0.9200000000000003,2,0.21333333333333335,2.5873226950354606
4.5,60.4,631,0,0.85,2,0.9200000000000003,2,0.25333333333333335,2.449725548902195
4.5,60.4,647,0,0.85,2,0.9200000000000003,3,0.425,2.9442204301075265
4.5,60.4,632,0,0.85,2,0.9200000000000003,2,0.24,2.4992816091954024
4.5,60.4,636,0,0.85,2,0.9200000000000003,2,0.18666666666666668,2.6631600660066006
4.5,60.4,633,0,0.85,2,0.9200000000000003,2,0.22666666666666666,2.5450046040515653
4.5,60.4,632,0,0.85,2,0.9200000000000003,2,0.24,2.4992816091954024
4.5,60.4,637,0,0.85,2,0.9200000000000003,3,0.175,2.6972687400318978
4.5,60.4,639,0,0.85,2,0.9200000000000003,3,0.225,2.7590620328849025
4.5,60.4,633,0,0.85,2,0.9200000000000003,2,0.22666666666666666,2.5450046040515653
4.5,60.5,634,0,0.85,2,0.9,2,0.21333333333333335,2.5862262038073904
4.5,60.5,634,0,0.85,2,0.9,2,0.21333333333333335,2.5862262038073904
4.5,60.4,630,0,0.85,2,0.9200000000000003,2,0.26666666666666666,2.395833333333333
4.5,60.4,639,0,0.85,2,0.9200000000000003,3,0.225,2.7590620328849025
4.5,60.4,636,0,0.85,2,0.9200000000000003,2,0.18666666666666668,2.6631600660066006
4.5,60.4,632,0,0.85,2,0.9200000000000003,2,0.24,2.4992816091954024
4.5,60.3,633,0,0.85,2,0.9400000000000006,2,0.22666666666666666,2.5460784872130775
4.5,60.4,632,0,0.85,2,0.9200000000000003,2,0.24,2.4992816091954024
4.5,60.4,627,0,0.85,2,0.9200000000000003,2,0.30666666666666664,2.395833333333333
4.5,60.4,639,0,0.85,2,0.9200000000000003,3,0.225,2.7590620328849025
4.5,60.4,634,0,0.85,2,0.9200000000000003,2,0.21333333333333335,2.5873226950354606
